1219	7
3026	1
5937	5
2760	0
7973	1
3912	5
5524	6
4116	1
1737	2
6283	4
7854	6
5994	1
5006	6
65	5
6653	5
8091	5
2128	4
4614	1
8602	5
844	6
9593	2
1971	4
743	7
5114	7
7699	3
7521	7
2532	5
3170	4
1542	5
9223	6
6947	6
9587	6
9316	5
3236	7
5821	5
2895	1
9666	5
548	4
5645	7
386	4
846	4
470	3
1054	7
1725	7
2440	7
4212	1
3815	5
8014	1
6379	6
4758	4
493	0
1937	2
7995	2
2267	0
4519	6
8724	4
1968	1
1727	4
9584	4
8629	7
5603	6
1991	5
5280	6
3683	5
6426	3
612	6
4605	7
7453	2
5015	7
8237	6
3629	0
9525	5
6991	1
6051	0
5001	0
9029	1
2638	7
9611	5
1953	3
8539	5
8561	1
3431	2
984	3
5971	0
7841	0
4661	6
2105	5
2146	7
6644	0
2285	1
8999	7
476	7
6621	1
9298	6
2007	1
3012	0
4717	2
5435	0
2555	7
6815	3
1196	4
392	5
7116	7
4716	4
7670	1
8952	0
8525	0
7000	2
8171	0
8233	7
5841	7
1848	1
4994	3
4432	1
6275	0
5902	4
8784	4
8205	3
3734	4
1092	0
3711	0
2378	1
3753	7
9293	3
5423	0
975	4
3448	3
9411	5
744	1
6916	4
2304	5
7028	4
8339	1
4266	4
7960	7
4287	4
1271	7
7740	4
8342	5
5973	5
2781	4
9543	0
7395	0
9627	7
9716	3
457	5
114	0
8116	1
7229	6
1476	1
6572	1
4453	5
6309	2
3577	0
3843	4
6713	7
9385	4
8336	6
2149	1
2779	7
3874	1
1786	7
552	5
3638	5
1579	0
8156	3
2535	6
7371	6
1479	6
3639	2
1914	0
3644	4
7878	3
2053	4
1625	1
6441	7
2174	6
5052	4
694	7
1963	5
8809	5
566	5
1375	7
2398	0
4860	4
125	4
225	0
7262	7
1023	0
1710	4
4971	0
7910	1
8537	2
8825	4
9743	6
7082	6
6256	1
9256	6
4715	0
7272	1
6827	7
2473	0
8111	0
1812	0
2642	5
9438	0
1556	7
9506	3
990	0
3190	0
6691	5
1468	1
3989	4
2569	6
7442	1
6559	4
6494	5
5177	3
1074	5
4644	1
6251	5
2739	6
1525	7
1759	6
3922	1
3679	7
4370	7
1398	5
9548	0
7906	3
621	1
2604	6
9853	1
9455	0
1840	1
3690	3
1441	5
2944	5
5904	7
183	4
6557	7
6552	6
4599	1
8441	7
6731	1
6811	6
8654	3
5188	3
5873	4
9557	7
426	0
7981	7
2995	5
3065	3
4320	5
9005	2
3256	3
5029	6
9956	5
4712	0
2537	3
2391	7
3060	0
4531	6
7084	5
3807	6
6959	3
6241	5
3206	7
4546	3
7221	0
6833	0
5272	0
145	7
9578	3
1835	7
4393	7
284	1
5882	7
3230	1
5705	1
2025	7
1197	4
6443	4
7813	6
9985	1
4611	1
817	5
4250	5
6988	5
3779	0
7907	1
9090	1
5625	5
4322	5
7160	7
3034	0
964	1
9142	0
2405	2
1781	2
2814	1
9324	0
2020	4
4420	5
2568	5
7138	6
2383	4
8804	6
3295	5
3089	1
2767	4
6092	0
4852	0
6500	6
1913	5
9965	0
5432	1
5707	7
5719	1
9487	5
301	3
4969	5
5621	3
813	7
8882	3
4957	7
3771	4
71	4
9612	4
8950	6
5492	0
9925	5
465	0
3005	4
5943	1
1265	6
7905	7
3091	1
8847	1
1451	4
7509	3
1224	4
1288	7
8355	0
1193	7
3093	6
4946	4
4438	6
5786	3
9957	4
4395	6
2435	6
3650	3
1418	5
2536	0
8020	2
5629	3
2381	2
9971	3
6601	3
5490	3
7181	5
1827	4
8740	6
2318	1
2068	0
5912	4
1	5
6879	3
9311	3
97	0
9051	6
4023	3
2844	1
9096	6
2232	7
9315	7
5468	6
3986	6
9887	6
7542	6
6733	4
304	6
3786	5
4784	0
784	3
8058	5
8960	6
5881	4
3323	4
5869	4
9678	2
7695	5
2751	4
922	6
6480	6
3402	7
3438	7
6711	1
6775	4
4617	7
5619	7
7691	4
5102	6
2215	6
9645	1
9804	7
8596	6
5038	5
8445	0
3111	5
7486	0
4731	4
2735	6
99	6
4079	3
866	4
6447	5
7978	3
3557	1
8372	1
4329	6
9736	3
1665	1
7067	0
8548	6
9307	2
9893	6
4317	7
9599	4
1049	3
6182	0
3855	5
6154	3
3263	0
1319	1
5951	6
441	4
8469	1
7307	4
7424	4
410	4
898	3
2009	2
6728	1
9847	6
1145	0
7742	4
7001	5
5231	0
1631	5
5980	3
3139	0
5883	1
5235	3
4390	5
3526	3
8109	7
6192	5
4292	4
3234	5
691	4
2889	1
5833	7
4247	1
3240	7
3305	7
37	4
224	7
7124	3
2193	4
3692	5
4911	1
5617	1
9209	0
7078	6
5552	1
1680	3
6751	6
7998	1
9674	4
6385	3
7017	0
6210	4
523	2
5409	6
6777	1
2810	6
3933	4
8644	2
9588	0
8625	6
3896	4
9706	1
2745	1
7202	6
2256	3
8329	7
9784	2
9532	1
6976	3
6271	1
7566	6
213	6
2885	0
8816	7
35	1
6282	6
2207	5
711	5
4668	0
2567	6
86	7
1112	1
9879	1
1656	4
7009	1
3553	3
9294	6
3261	3
7758	5
6932	1
1299	5
2825	1
435	0
6658	0
3132	2
7564	4
8375	4
8639	4
3080	6
496	3
862	3
3360	0
9776	7
7652	4
5691	6
3927	3
3608	6
673	5
9061	2
5232	7
8002	4
6136	1
4612	4
4910	1
6346	1
1931	0
281	6
7812	1
36	5
4818	4
1541	4
9556	6
5865	1
6050	2
1726	0
2416	7
9948	0
1589	6
4963	2
3992	0
2890	6
6710	7
3528	6
2170	3
8324	3
5891	5
7142	6
1401	1
309	4
1313	6
2313	6
6779	6
1885	4
739	3
5489	4
8283	2
4936	5
1501	3
6964	2
7668	7
382	6
5798	4
9823	3
5916	4
8206	5
8892	6
406	7
4591	5
8618	0
26	0
2552	3
6816	1
5637	1
5834	0
8613	4
4550	0
7097	3
9231	2
6242	7
6946	5
7686	4
3563	4
1085	5
8398	4
7514	4
8611	4
6738	4
3876	4
1050	6
5699	2
1192	1
1998	3
2675	4
9380	4
2845	6
3551	0
1181	4
1046	1
1601	1
6068	6
8528	4
8083	4
2687	6
2413	3
9930	3
5674	4
2769	0
8699	6
9120	1
9041	7
5049	3
996	1
8568	1
408	0
9228	5
1226	0
4665	6
3974	1
3645	4
717	6
7526	6
5806	6
6517	4
4383	0
3433	3
5743	2
5630	2
3571	6
2591	4
9994	4
6704	4
8103	5
1696	1
6478	3
6950	4
8394	1
7651	5
6232	5
7447	1
9429	4
8407	1
3997	4
7430	4
8899	4
2349	4
8458	4
7280	0
8068	5
4616	4
3828	2
7633	1
7467	6
9032	4
7661	7
6838	0
4918	6
9764	7
2565	5
1930	0
9440	3
9434	4
5978	4
9092	4
328	5
7708	3
6013	3
9528	5
8707	5
9083	6
6797	0
4249	6
3245	1
7345	6
4218	1
2172	3
6980	6
1883	0
8660	0
3730	2
12	5
2087	4
8742	3
1174	3
8449	5
7624	4
7543	6
7296	3
9788	5
3429	7
6794	0
3799	4
257	7
8841	6
3724	5
8262	7
9733	4
2367	0
2233	6
8374	7
6752	5
5233	2
9586	5
6333	3
8097	4
2086	4
6594	7
1445	4
4169	7
3533	4
2276	7
8986	2
8462	0
4873	4
4673	7
3083	0
6292	0
8501	3
9758	7
4682	6
2270	5
7133	7
7255	0
7008	0
2723	0
4788	5
1745	6
8861	0
3589	4
4940	0
8217	7
2956	7
703	4
8620	0
8935	0
5581	3
2280	7
1061	7
9671	2
9617	1
4908	1
3098	7
9313	5
4406	6
1077	0
8046	7
1131	2
7323	3
6975	7
3513	7
2425	4
8215	7
1293	7
2784	6
7321	7
270	4
5056	1
5571	7
3454	1
992	0
4812	1
7358	0
4348	4
6240	7
8483	7
6373	6
8803	0
3462	7
4119	2
6699	0
2966	7
5667	0
1547	0
4396	0
6948	0
2917	2
7814	2
7153	7
2967	7
4825	7
1221	7
4537	3
646	7
5541	0
6542	3
110	4
6025	7
7736	0
9656	2
4011	0
9050	3
7459	7
9066	6
2194	0
172	0
6614	0
1554	5
826	7
8745	7
7039	0
2453	0
8059	7
3172	0
9197	4
7034	0
3575	0
1042	0
6875	0
7800	4
3422	5
1837	5
9394	0
6805	0
799	6
293	3
6984	2
8552	2
266	6
3656	2
7804	4
1385	7
1022	3
9211	7
8212	0
1697	7
8176	6
4950	0
879	1
5043	7
9630	7
3844	7
5960	6
3069	7
9259	1
8822	4
9122	0
5558	7
3782	0
5142	7
2309	5
2718	0
6592	2
6660	7
7036	1
1874	6
7901	6
8925	1
5598	7
5672	4
1605	0
3695	6
3821	3
5476	7
5101	7
4075	1
1423	7
8938	0
2928	6
903	1
3176	2
6759	1
2563	7
3423	5
7092	1
6234	7
5559	5
6695	0
6069	7
9186	1
7848	4
4639	7
2487	2
4555	6
5771	2
3301	3
7846	0
4894	0
1529	5
6754	1
8663	4
8694	4
7312	1
5503	4
4275	3
9989	1
8669	1
2762	2
8929	2
7075	1
7176	2
4427	6
4655	4
9834	7
88	5
1116	2
9931	1
8199	6
2752	3
9641	7
9357	2
320	0
5444	7
5306	4
7027	4
5103	1
9164	1
413	1
670	5
2347	6
9285	5
4907	4
2315	3
374	0
109	7
4558	3
2840	2
5531	5
6853	3
6481	5
949	4
9387	7
3788	3
9852	7
5426	1
5433	1
3750	7
137	1
2649	6
5398	0
9095	2
9966	1
6965	4
7513	1
8488	1
6953	1
3541	7
8018	0
2725	1
9508	5
9900	1
1177	4
1466	1
2861	2
3142	1
5987	7
2032	3
2300	0
8162	2
1578	5
2572	3
5174	2
7797	1
7904	6
6316	3
5044	5
5592	6
4972	4
9592	5
3492	2
1611	7
5785	0
2205	3
1227	4
5622	2
9253	0
9503	7
7770	6
8050	4
9833	7
46	7
2333	4
7680	7
8177	4
4336	4
6981	1
4313	4
3897	3
131	6
2370	4
8327	6
6955	3
8364	4
4771	2
7273	1
5660	5
6417	7
6726	1
5779	1
2484	4
2080	5
4029	5
8856	2
5196	7
6485	4
1083	7
9830	5
8662	1
9693	3
5245	2
3839	6
4637	3
92	4
8558	2
6869	1
1650	7
2	5
7619	4
5469	0
9342	5
5304	3
6764	7
5378	4
329	0
590	1
7337	7
1164	2
3886	6
9826	3
9744	6
9954	5
9907	3
3002	0
2937	4
4541	7
1679	3
526	6
3039	4
7012	5
3215	5
1444	3
9200	1
339	4
9932	2
6208	1
8807	3
527	1
6721	7
5349	5
3025	3
7427	3
4762	1
888	7
6642	2
1729	1
957	5
2801	7
29	7
3814	5
5157	7
64	4
1552	1
1399	1
6986	2
1320	2
5151	1
7064	5
442	7
8126	2
8636	5
2660	5
5539	7
9919	7
2449	2
8346	6
3461	4
2104	3
7437	6
4964	3
2038	6
4416	4
8061	2
1582	2
9664	1
9854	6
5847	2
7388	3
7375	3
5107	1
7935	2
7433	2
1648	2
3517	1
5290	4
505	7
8829	1
8395	3
8359	0
3651	0
4407	7
5168	0
4342	6
1033	1
7915	6
5566	6
518	7
4042	3
9426	6
3546	6
7709	1
1526	1
2502	5
7398	1
6334	2
106	4
5261	1
1324	1
7512	3
613	5
630	7
313	5
1664	2
8696	5
5279	4
4697	1
4521	1
2663	3
8476	5
138	0
775	7
2603	1
8482	7
6326	2
7898	6
7756	3
7484	2
9304	1
5826	4
3165	2
6344	5
9212	1
9249	5
263	1
1806	5
8284	4
9376	3
4897	7
8716	6
6591	4
2222	6
5363	2
2296	1
697	2
1190	6
6336	2
788	3
7201	2
222	7
4204	1
730	1
4081	1
1645	4
8478	4
3329	7
8846	0
2353	1
152	7
3313	6
4814	5
645	3
291	6
4260	0
6956	3
6729	6
1038	2
5635	2
9922	1
8302	0
4332	4
9026	3
8733	1
9814	0
4034	3
4886	6
2682	4
5863	7
7928	4
2310	6
7826	3
2583	7
6825	5
5738	6
857	1
253	7
1397	5
3312	5
1348	0
6376	6
9374	4
5661	3
5856	5
6547	1
5507	3
4002	5
4578	7
8524	7
5845	4
520	2
8579	3
4573	3
4104	2
7537	7
8771	5
6852	1
9694	2
104	5
1419	4
5421	1
8940	5
3838	3
1107	7
3851	1
5170	5
9697	1
9692	1
7014	3
7795	1
1934	4
2429	4
2573	7
5089	0
2881	1
5113	2
5696	2
3576	5
4526	4
6663	3
7504	1
9248	7
1229	6
143	2
5190	6
1966	5
7421	1
1522	5
7658	1
9920	0
8319	3
2693	5
4943	5
8033	4
8984	1
7662	1
1089	7
308	7
769	1
1047	1
2271	7
6145	6
1844	3
3648	1
3790	4
4454	5
3678	5
8565	7
9459	6
5854	3
2117	4
7400	7
6804	3
7351	6
9526	7
6763	2
2685	0
6795	4
9277	1
2017	0
8214	5
7390	4
9251	5
5416	1
6287	1
8994	5
3183	4
5234	1
6477	0
1881	3
869	3
7480	2
5022	7
6967	2
7962	4
205	4
810	4
317	2
4742	4
1641	1
8210	5
7739	5
6408	1
6769	7
8430	5
8836	2
2275	2
9141	7
625	4
2266	1
939	1
5159	7
6846	0
5087	1
5554	5
1699	6
4231	7
6739	2
2329	7
3705	1
4847	6
6076	1
1950	1
6746	5
9885	3
6688	7
2242	7
5952	1
3826	6
8459	5
7010	3
8853	7
7586	4
1447	7
6306	3
8104	1
7319	0
1272	7
2441	2
411	7
794	7
1778	5
1514	0
3267	6
1714	5
6574	7
7701	5
1634	5
7132	2
1894	1
5545	3
2229	3
96	6
6213	1
21	1
1122	4
4278	3
7	4
1756	7
3181	1
6963	5
2953	4
9069	0
7912	3
2510	1
8713	1
1410	3
4366	1
8743	6
4960	7
1417	1
7325	2
1698	1
2040	1
6401	1
1999	4
9080	2
8358	1
9808	4
9441	3
3725	3
6161	7
4656	7
1880	6
9783	3
5783	2
4905	2
7460	1
9352	1
4043	3
589	1
5996	3
9246	4
3055	3
8823	3
9721	1
7961	4
334	0
6832	1
2278	4
1687	1
3591	4
9064	4
5147	1
5811	2
2912	3
9637	0
8766	1
9266	4
9159	1
3737	1
8831	4
7941	7
6067	1
2694	5
4494	5
5301	0
1109	1
2132	1
5685	4
6896	4
1871	5
8547	2
5100	0
1014	6
1446	1
4214	5
3586	6
8980	0
4211	5
955	5
9047	2
6523	1
7425	1
4222	7
9600	0
4929	0
2509	3
5164	3
1927	5
4131	7
4343	3
6039	5
2467	4
9566	5
193	1
914	3
8864	4
7989	5
6604	5
8141	5
7152	2
4767	4
6130	0
6096	3
2670	4
4220	3
3020	5
8268	1
9866	3
5003	1
2336	5
5961	5
3751	5
5776	3
6300	3
654	7
2677	4
3967	3
6335	4
3774	5
237	7
9738	7
8079	3
3439	4
4939	5
8316	1
3917	2
6562	2
6878	4
9046	4
6220	1
2293	7
8674	3
560	1
5178	1
6327	3
4876	1
6610	1
134	4
326	2
466	0
525	4
1472	1
933	1
7528	5
6497	7
8234	7
5106	5
8936	0
7144	4
6337	5
9569	7
9296	5
736	7
3228	7
1438	5
3079	5
3693	0
3735	1
1283	5
8858	7
3739	1
2244	1
1146	5
6703	5
9855	3
1732	7
1947	4
4685	1
5212	4
7616	0
776	5
7233	5
3655	4
4941	1
179	5
3016	3
9626	3
4233	4
9483	3
2057	4
6936	4
4352	7
7945	0
7109	7
3282	3
2641	5
7522	7
6404	0
3064	3
8985	6
4429	7
4151	2
9877	3
377	0
3447	6
1100	2
4756	0
7335	2
7876	3
5455	0
7862	7
472	7
2884	0
118	4
7803	4
7868	2
1328	6
3231	7
9928	0
7047	7
5657	1
8911	4
3669	1
4196	5
3108	7
6712	3
8904	3
1368	2
3074	4
2450	5
9979	0
7015	4
4046	3
2747	4
6288	4
3964	5
8098	2
7096	6
1836	0
4098	5
6284	1
3784	5
4186	2
3525	4
7285	0
5091	4
3568	0
7185	6
7489	3
7563	4
2600	5
6311	3
7724	5
8320	0
4551	3
2307	4
5324	0
950	7
9423	4
864	3
3867	2
1416	5
5609	1
4978	3
8995	7
7729	3
5871	4
5410	4
5276	7
7267	3
9355	0
3266	3
6238	7
4072	3
3412	5
920	1
124	1
8708	5
4865	4
1767	7
5911	1
3603	5
8653	0
4666	0
1717	0
2707	5
6042	0
8247	5
1315	3
5851	0
6622	3
5577	2
8401	0
7118	1
5225	5
5745	7
9224	2
4115	6
4962	4
8242	5
6118	2
2896	5
3044	4
4777	5
9338	2
7085	0
7972	5
1115	4
3491	2
41	0
2317	1
4279	4
7402	6
8624	4
3520	5
6098	2
2691	6
6966	3
475	7
2190	7
1275	5
5028	3
7288	5
6684	4
2496	0
5585	5
1075	1
8702	5
9760	7
7584	3
494	3
8939	3
9001	5
9280	7
9514	3
7258	0
8657	7
2209	3
8553	3
3880	6
1649	7
4328	7
7461	1
9531	7
3573	3
2387	1
5472	5
9711	5
7825	5
5720	7
3965	6
7993	7
5884	7
5562	3
9886	1
6117	0
6753	4
9187	3
8378	3
9805	4
289	7
5623	4
5666	4
8371	0
6006	7
9742	5
5506	4
5679	7
7360	4
3293	4
7843	0
1208	4
8719	3
642	0
5019	0
8658	5
1681	2
8778	2
3891	3
6513	2
6538	4
5941	0
8252	7
7575	0
4351	4
1758	1
2258	5
6488	3
4648	7
807	1
7416	5
4021	1
8905	3
3905	0
1150	4
2444	7
1066	4
4859	4
7276	3
9000	2
1802	4
6293	7
3356	3
6801	6
1362	4
192	5
6611	7
8878	2
1690	5
2498	5
9291	7
1241	3
7994	0
1114	2
2619	0
5012	1
3635	0
3118	5
5030	5
7158	1
428	5
6167	6
7771	5
351	2
2000	3
7408	4
2926	3
180	4
3406	4
9201	5
2363	3
8876	4
3145	5
766	3
1384	7
4308	1
5369	6
1216	6
9952	3
8926	4
368	3
4975	7
6767	5
8868	7
4491	5
9782	5
1151	2
3268	4
336	5
5332	4
8137	1
1892	6
4463	4
6367	3
1795	1
3188	5
2505	5
1676	5
7790	0
8714	7
852	6
6512	5
7655	2
8691	2
7279	7
2227	0
7357	4
6826	4
5565	4
6126	0
9730	4
8695	5
2643	2
4216	0
4153	2
3983	2
3048	3
8811	5
8668	0
8473	6
5171	7
6920	5
8776	4
1390	0
1647	3
4844	7
2135	7
4553	3
3	5
6294	2
3931	4
5999	1
2412	0
2077	6
3772	7
2726	3
5788	2
6177	3
656	4
3352	2
4837	4
4019	5
58	1
3497	4
4161	5
6451	0
490	7
9074	7
972	3
4510	1
6734	5
3587	0
9824	5
1990	0
9318	5
7455	1
8119	1
9284	1
7767	4
8089	3
4473	3
8131	1
2782	4
1274	7
6153	3
2592	5
713	3
5397	4
9959	6
9358	0
7471	2
1141	5
9287	4
6505	3
122	5
5602	2
2753	7
6227	4
2508	2
19	2
2668	0
9737	0
7947	3
1156	5
1359	3
7635	0
9835	6
6535	4
2856	4
6012	4
596	2
1009	5
6045	4
2935	7
6066	1
1478	3
4319	6
8225	3
2067	0
9878	4
1761	4
9755	2
1123	4
4027	3
2147	1
6929	5
3271	0
8060	6
3082	5
6398	2
9263	2
3641	5
8806	5
7196	6
8080	1
6921	0
467	3
2976	7
1187	3
2499	7
5676	2
9720	0
2593	3
831	6
4005	5
4516	0
1764	6
1623	5
3017	1
1811	5
6817	5
5318	5
221	5
6090	5
6198	7
3344	3
2716	7
4350	2
8005	7
6888	1
7629	6
771	5
881	4
1746	4
2720	7
4436	6
9540	1
4210	5
5072	4
4050	2
2809	3
9076	1
6857	5
4678	4
3279	3
1508	6
9604	1
5341	0
8072	2
1907	7
8277	0
677	3
5321	2
2093	5
2608	1
3146	7
7931	4
4431	3
4642	1
6089	7
2324	7
2181	6
4699	3
8943	0
8576	4
9495	6
2263	4
5875	0
1569	1
9665	1
2374	7
1160	4
8138	4
2531	5
1588	4
1882	7
9580	6
582	6
4478	2
6893	0
2131	4
6737	0
2254	2
2365	4
951	4
1524	7
391	0
6844	5
5624	1
6114	0
669	3
1311	0
5265	3
3257	6
7956	7
3716	5
749	7
5230	4
2833	2
6139	6
1637	4
7502	7
9254	5
208	4
2219	3
5161	4
8810	3
8609	3
6134	2
6570	5
2082	7
6396	4
8361	6
9175	3
5417	4
8040	7
6371	3
1666	0
2645	3
7873	7
8908	2
7313	4
5917	1
3926	4
8538	5
9333	4
3330	3
9708	0
8830	3
6427	3
3390	4
5731	7
9372	6
